"","V1"
"X2019.03.12.23",0.00383807557702153
"X2019.03.13",0.000847909318204381
"X2019.03.13.1",0.000541618401248254
"X2019.03.13.2",0.0024884646263039
"X2019.03.13.3",0.0047468826000358
"X2019.03.13.4",0.00202793334310109
"X2019.03.13.5",0.00373055956640113
"X2019.03.13.6",0.000838667791619921
"X2019.03.13.7",0.00385869180348061
"X2019.03.13.8",0.00657983175926709
"X2019.03.13.9",0.0010737847707983
"X2019.03.13.10",0.00407963028880672
"X2019.03.13.11",0.000583377788780596
"X2019.03.13.12",0.010019379923342
"X2019.03.13.13",0.00210661760148314
"X2019.03.13.14",0.00517902518609029
"X2019.03.13.15",0.001453855040172
"X2019.03.13.16",0.00249057328758065
"X2019.03.13.17",0.00271762535092635
"X2019.03.13.18",0.00138891578664998
"X2019.03.13.19",0.000941968518089384
"X2019.03.13.20",0.000618812401931968
"X2019.03.13.21",0.00470850870987175
"X2019.03.13.22",0.00320982835987525
"X2019.03.13.23",0.000763113637180185
"X2019.03.14",0.00635670774597492
"X2019.03.14.1",0.000581853046336
"X2019.03.14.2",0.0024834269335718
"X2019.03.14.3",0.00331342374107931
"X2019.03.14.4",0.00022804780785946
"X2019.03.14.5",0.00108240103725875
"X2019.03.14.6",0.000223577230396678
"X2019.03.14.7",0.00265416785919073
"X2019.03.14.8",0.00220700989154341
"X2019.03.14.9",0.00120895959378739
"X2019.03.14.10",0.00191297447346562
"X2019.03.14.11",0.00327412727274212
"X2019.03.14.12",0.000586798794898682
"X2019.03.14.13",0.00129271567781722
"X2019.03.14.14",0.00245045353505766
"X2019.03.14.15",0.000719306626093807
"X2019.03.14.16",0.00330982234448141
"X2019.03.14.17",0.00336999082508407
"X2019.03.14.18",0.00279666589090087
"X2019.03.14.19",0.000115683712054281
"X2019.03.14.20",0.000176383185991585
"X2019.03.14.21",0.00100714418748671
"X2019.03.14.22",0.000986973245859017
"X2019.03.14.23",0.000719569909617641
"X2019.03.15",0.00252208106794142
"X2019.03.15.1",0.000354757319519979
"X2019.03.15.2",0.00118718618680586
"X2019.03.15.3",0.00108458722453937
"X2019.03.15.4",0.00123399594125288
"X2019.03.15.5",0.000695286838175412
"X2019.03.15.6",0.00239778915186858
"X2019.03.15.7",0.001295995883971
"X2019.03.15.8",0.00109908612963674
"X2019.03.15.9",0.00522058177253508
"X2019.03.15.10",0.000339792928416496
"X2019.03.15.11",0.00825044786597726
"X2019.03.15.12",0.0011502899086268
"X2019.03.15.13",0.00125200223725927
"X2019.03.15.14",0.000129596869323683
"X2019.03.15.15",0.00726704409479261
"X2019.03.15.16",0.00361072882224347
"X2019.03.15.17",0.00354625515091276
"X2019.03.15.18",2.33864490728183e-05
"X2019.03.15.19",0.0010448799277383
"X2019.03.15.20",0.00485109247723723
"X2019.03.15.21",0.00178337853724583
"X2019.03.15.22",0.000163818765171522
"X2019.03.15.23",0.00384085929191494
"X2019.03.16",0.00617572169241534
"X2019.03.16.1",0.00711224741705274
"X2019.03.16.2",0.000592380563433424
"X2019.03.16.3",0.0096023696734924
"X2019.03.16.4",0.0271787878840813
"X2019.03.16.5",0.00483857172889475
"X2019.03.16.6",0.00174336516447805
"X2019.03.16.7",0.00158896486725281
"X2019.03.16.8",0.00482882514280311
"X2019.03.16.9",0.00645705548431034
"X2019.03.16.10",0.00128198306593784
"X2019.03.16.11",0.00312695936006357
"X2019.03.16.12",0.0119397531394713
"X2019.03.16.13",0.00205908944134803
"X2019.03.16.14",0.00354591182851248
"X2019.03.16.15",0.00458194839714159
"X2019.03.16.16",0.000961346911213239
"X2019.03.16.17",0.00178626238756187
"X2019.03.16.18",0.00149115837746917
"X2019.03.16.19",0.00190556517836407
"X2019.03.16.20",0.000526314810196252
"X2019.03.16.21",0.00236453705624664
"X2019.03.16.22",0.00015151663711884
"X2019.03.16.23",0.00209575320628151
"X2019.03.17",0.011545441525077
"X2019.03.17.1",0.00189841684619462
"X2019.03.17.2",0.00750288215323825
"X2019.03.17.3",0.00034684343757665
"X2019.03.17.4",0.00385566850458108
"X2019.03.17.5",0.00133437095317925
"X2019.03.17.6",0.00303590642396655
"X2019.03.17.7",0.00025888218799307
"X2019.03.17.8",0.000935513102647863
"X2019.03.17.9",0.00161458197928949
"X2019.03.17.10",0.0051958353017508
"X2019.03.17.11",0.000908250678975813
"X2019.03.17.12",0.00309149782783741
"X2019.03.17.13",0.00397308635990037
"X2019.03.17.14",0.00195666305809453
"X2019.03.17.15",0.0010933896881612
"X2019.03.17.16",0.00321393682043972
"X2019.03.17.17",6.1455567552886e-05
"X2019.03.17.18",0.00106042864877368
"X2019.03.17.19",0.00179154744193439
"X2019.03.17.20",0.000735971677517941
"X2019.03.17.21",0.000108937844893737
"X2019.03.17.22",0.0028931297445111
"X2019.03.17.23",0.00164874948669488
"X2019.03.18",0.00786357722540699
"X2019.03.18.1",0.00611754159932396
"X2019.03.18.2",0.00296954318989277
"X2019.03.18.3",0.00783838618177629
"X2019.03.18.4",0.00314074418238427
"X2019.03.18.5",0.0200979044923418
"X2019.03.18.6",0.00869447708489057
"X2019.03.18.7",0.000344852848012371
"X2019.03.18.8",0.00447919034837188
"X2019.03.18.9",0.00463951263577604
"X2019.03.18.10",0.00195129974449949
"X2019.03.18.11",0.00330817149371962
"X2019.03.18.12",0.000178599660249762
"X2019.03.18.13",0.00135475431413352
"X2019.03.18.14",0.00238076409169638
"X2019.03.18.15",0.00401358761276867
"X2019.03.18.16",0.00148320280460728
"X2019.03.18.17",0.00071119527386513
"X2019.03.18.18",0.00191285350809369
"X2019.03.18.19",0.00102726217110362
"X2019.03.18.20",0.00369108143781291
"X2019.03.18.21",7.83734340867514e-05
"X2019.03.18.22",0.001650598379493
