"","V1"
"X2020.03.12.7",0.0750627152584665
"X2020.03.12.8",0.0243158215254669
"X2020.03.12.9",0.00782740878949132
"X2020.03.12.10",0.144023920102587
"X2020.03.12.11",0.0446494842401452
"X2020.03.12.12",0.0154624662643648
"X2020.03.12.13",0.243430542325906
"X2020.03.12.14",0.205451731514038
"X2020.03.12.15",0.0137230948466085
"X2020.03.12.16",0.0255754316659793
"X2020.03.12.17",0.0542268735593177
"X2020.03.12.18",0.0609399985631696
"X2020.03.12.19",0.0134226217217722
"X2020.03.12.20",0.0298293208520568
"X2020.03.12.21",0.000765760178591135
"X2020.03.12.22",0.00681718470826289
"X2020.03.12.23",0.0945208886168029
"X2020.03.13",0.500372266580706
"X2020.03.13.1",0.0287125924688468
"X2020.03.13.2",0.0307837692028975
"X2020.03.13.3",0.0403260361012781
"X2020.03.13.4",0.0318606862750525
"X2020.03.13.5",0.175636257995791
"X2020.03.13.6",0.0827739557664952
"X2020.03.13.7",0.000319020673501682
"X2020.03.13.8",0.0339877804838121
"X2020.03.13.9",0.0842700823683788
"X2020.03.13.10",0.0831220909073793
"X2020.03.13.11",0.0212796299522153
"X2020.03.13.12",0.1456027677574
"X2020.03.13.13",0.0658426345190466
"X2020.03.13.14",0.0163225689156812
"X2020.03.13.15",0.112487403932565
"X2020.03.13.16",0.00515342474928211
"X2020.03.13.17",0.0536408074604838
"X2020.03.13.18",0.144333647778346
"X2020.03.13.19",0.0818323514002434
"X2020.03.13.20",0.262739909795521
"X2020.03.13.21",0.199925298820222
"X2020.03.13.22",0.330502008178427
"X2020.03.13.23",0.185138602218787
"X2020.03.14",0.38266624613398
"X2020.03.14.1",0.0393823956933185
"X2020.03.14.2",0.0125517734180693
"X2020.03.14.3",0.0118920003340051
"X2020.03.14.4",0.0043137794512142
"X2020.03.14.5",0.0221175291819185
"X2020.03.14.6",0.012369795611537
"X2020.03.14.7",0.0117317542645336
"X2020.03.14.8",0.0395993916611446
"X2020.03.14.9",0.0199925601426328
"X2020.03.14.10",0.0323279869937677
"X2020.03.14.11",0.0426327420225571
"X2020.03.14.12",0.0287688741494995
"X2020.03.14.13",0.0225255750776732
"X2020.03.14.14",0.0695995600212137
"X2020.03.14.15",0.0459335457147979
"X2020.03.14.16",0.0579000786414946
"X2020.03.14.17",0.00144486298326155
"X2020.03.14.18",0.00878255391789692
