unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1528531200,9/6/2018 8:00,ETH/USD,605.04,605.61,601.05,601.84,52259.81,86.48
1528527600,9/6/2018 7:00,ETH/USD,605.58,606.59,604.53,605.04,22637.03,37.37
1528524000,9/6/2018 6:00,ETH/USD,606.66,607.52,605.51,605.58,40005.04,65.94
1528520400,9/6/2018 5:00,ETH/USD,606.46,607.26,605.01,606.66,34369.67,56.65
1528516800,9/6/2018 4:00,ETH/USD,604.98,607.62,604.72,606.46,86893,143.35
1528513200,9/6/2018 3:00,ETH/USD,608.49,610,603.45,604.98,116206.09,191.68
1528509600,9/6/2018 2:00,ETH/USD,605.01,609.99,605.01,608.49,492857.89,810.92
1528506000,9/6/2018 1:00,ETH/USD,603.7,605.99,602.42,605.01,160112.38,264.73
1528502400,9/6/2018 0:00,ETH/USD,599.88,603.99,598.67,603.7,73358.99,122.19
1528498800,8/6/2018 23:00,ETH/USD,602.32,603.33,598.76,599.88,38606.36,64.19
1528495200,8/6/2018 22:00,ETH/USD,599.65,607,599.65,602.32,1855172.46,3064.33
1528491600,8/6/2018 21:00,ETH/USD,598.5,601.48,597.9,599.65,106126.42,176.72
1528488000,8/6/2018 20:00,ETH/USD,597.62,599.23,595.75,598.5,91998.54,153.97
1528484400,8/6/2018 19:00,ETH/USD,597.92,599.13,594.54,597.62,255277.39,428.17
1528480800,8/6/2018 18:00,ETH/USD,601.48,601.48,597.23,597.92,131896.76,220.11
1528477200,8/6/2018 17:00,ETH/USD,600.8,601.77,599.64,601.48,75228.8,125.17
1528473600,8/6/2018 16:00,ETH/USD,600.52,602.48,598.23,600.8,159751.25,266.24
1528470000,8/6/2018 15:00,ETH/USD,595.68,600.63,593.08,600.52,322963.48,541.97
1528466400,8/6/2018 14:00,ETH/USD,598.08,598.08,592.06,595.68,389463.36,654.75
1528462800,8/6/2018 13:00,ETH/USD,594.58,598.93,594.37,598.08,128934.75,216.42
1528459200,8/6/2018 12:00,ETH/USD,595.72,596.8,594.5,594.58,316240.23,531.61
1528455600,8/6/2018 11:00,ETH/USD,597,598,595,595.72,703225.88,1178.95
1528452000,8/6/2018 10:00,ETH/USD,601.7,602.3,595.42,597,1656719.8,2769.09
1528448400,8/6/2018 9:00,ETH/USD,601.34,603.99,601.19,601.7,85846.72,142.48
1528444800,8/6/2018 8:00,ETH/USD,600.41,602,599.18,601.34,246424.31,409.99
1528441200,8/6/2018 7:00,ETH/USD,605.82,605.83,599,600.41,731751.71,1215.83
1528437600,8/6/2018 6:00,ETH/USD,602.88,606.26,602.88,605.82,228135.23,377.07
1528434000,8/6/2018 5:00,ETH/USD,603.88,604.48,602.88,602.88,178296.63,295.57
1528430400,8/6/2018 4:00,ETH/USD,602.33,604.38,599.02,603.88,319938.78,531.7
1528426800,8/6/2018 3:00,ETH/USD,605.84,605.84,601.68,602.33,82461.08,136.62
1528423200,8/6/2018 2:00,ETH/USD,605.63,606.98,604.59,605.84,80367.95,132.57
1528419600,8/6/2018 1:00,ETH/USD,607.85,607.85,603.92,605.63,28112.79,46.4
1528416000,8/6/2018 0:00,ETH/USD,604.05,608,603.01,607.85,128851.17,212.71
1528412400,7/6/2018 23:00,ETH/USD,602.36,604.53,601,604.05,282363.41,468.28
1528408800,7/6/2018 22:00,ETH/USD,601.99,602.36,599.6,602.36,90394.03,150.42
1528405200,7/6/2018 21:00,ETH/USD,601.5,602.83,598.65,601.99,324576.8,540.52
1528401600,7/6/2018 20:00,ETH/USD,605.85,605.85,597.96,601.5,646050.25,1074.68
1528398000,7/6/2018 19:00,ETH/USD,605.35,606,604.06,605.85,306223.26,506.22
1528394400,7/6/2018 18:00,ETH/USD,605,608.33,605,605.35,293899.46,484.2
1528390800,7/6/2018 17:00,ETH/USD,610.6,611.02,604.56,605,705012.42,1159.07
1528387200,7/6/2018 16:00,ETH/USD,605.99,610.67,604.18,610.6,523283.05,859.91
1528383600,7/6/2018 15:00,ETH/USD,606.66,607.5,603,605.99,351557.13,580.64
1528380000,7/6/2018 14:00,ETH/USD,607.41,608.41,601.94,606.66,312223.5,515.66
1528376400,7/6/2018 13:00,ETH/USD,608.07,610,605.2,607.41,332897.04,547.45
1528372800,7/6/2018 12:00,ETH/USD,607.7,609.8,605.1,608.07,440755.58,725.75
1528369200,7/6/2018 11:00,ETH/USD,605.99,608.04,605.06,607.7,319615.32,527.2
1528365600,7/6/2018 10:00,ETH/USD,609.14,609.27,604.84,605.99,453224.48,746.98
1528362000,7/6/2018 9:00,ETH/USD,606.36,609.23,603.82,609.14,1059169.41,1746.92
1528358400,7/6/2018 8:00,ETH/USD,607.93,611.13,606,606.36,413838.51,680.53
1528354800,7/6/2018 7:00,ETH/USD,606.66,609,604.69,607.93,268322.22,441.86
1528351200,7/6/2018 6:00,ETH/USD,609.98,610.55,602.74,606.66,1915140.39,3158.65
1528347600,7/6/2018 5:00,ETH/USD,609.79,613.31,607.11,609.98,952154.84,1560.9
1528344000,7/6/2018 4:00,ETH/USD,615.3,615.3,609.34,609.79,282181.25,461.69
1528340400,7/6/2018 3:00,ETH/USD,613.26,615.66,611.36,615.3,239046.91,389.46
1528336800,7/6/2018 2:00,ETH/USD,613.68,615.75,611.94,613.26,578950.39,943.19
1528333200,7/6/2018 1:00,ETH/USD,614.57,616.74,611.36,613.68,1137596.48,1851.87
1528329600,7/6/2018 0:00,ETH/USD,606.39,614.72,606.38,614.57,713225.25,1168.96
1528326000,6/6/2018 23:00,ETH/USD,606.68,607.48,604.21,606.39,288620.82,476.65
1528322400,6/6/2018 22:00,ETH/USD,606.2,607.99,604.16,606.68,86037.01,142.05
1528318800,6/6/2018 21:00,ETH/USD,604.01,610,603.29,606.2,412614.87,679.43
1528315200,6/6/2018 20:00,ETH/USD,598.33,605,594.31,604.01,610024.01,1017.73
1528311600,6/6/2018 19:00,ETH/USD,596.49,599.97,596.35,598.33,877166.21,1464.07
1528308000,6/6/2018 18:00,ETH/USD,597.13,599.61,594,596.49,1286993.67,2154.52
1528304400,6/6/2018 17:00,ETH/USD,595.87,597.69,595.03,597.13,194357.33,325.88
1528300800,6/6/2018 16:00,ETH/USD,611.64,611.64,593.4,595.87,1286418.06,2150.44
1528297200,6/6/2018 15:00,ETH/USD,607.99,612,606.69,611.64,276561.81,453.02
1528293600,6/6/2018 14:00,ETH/USD,608.96,609.64,606.89,607.99,220936.22,363
1528290000,6/6/2018 13:00,ETH/USD,610.6,611.81,608.3,608.96,409807.68,671.65
1528286400,6/6/2018 12:00,ETH/USD,605.86,611.04,603.04,610.6,612174.76,1009.22
1528282800,6/6/2018 11:00,ETH/USD,604.27,606.9,603.38,605.86,185308.54,305.94
1528279200,6/6/2018 10:00,ETH/USD,599.92,604.27,599,604.27,495290.09,823.24
1528275600,6/6/2018 9:00,ETH/USD,602.24,603.38,599.76,599.92,315440.11,524.84
1528272000,6/6/2018 8:00,ETH/USD,606.02,606.12,600.87,602.24,517749.9,858.96
1528268400,6/6/2018 7:00,ETH/USD,608.1,612.04,605.58,606.02,574177.14,944.09
1528264800,6/6/2018 6:00,ETH/USD,604.36,609.52,604.27,608.1,534916.14,881.73
1528261200,6/6/2018 5:00,ETH/USD,600.56,604.99,598.29,604.36,1246457.71,2069.32
1528257600,6/6/2018 4:00,ETH/USD,605.1,607.91,599.5,600.56,1092495.15,1813.06
1528254000,6/6/2018 3:00,ETH/USD,605.47,607.92,605.1,605.1,221821.5,365.93
1528250400,6/6/2018 2:00,ETH/USD,608,608,603.7,605.47,466300.6,771.21
1528246800,6/6/2018 1:00,ETH/USD,604,608,602.75,608,400070.74,659.8
1528243200,6/6/2018 0:00,ETH/USD,607.53,609.99,604,604,129331.95,212.88
1528239600,5/6/2018 23:00,ETH/USD,609.9,609.96,606.23,607.53,155164.67,255.38
1528236000,5/6/2018 22:00,ETH/USD,603.83,610,603.11,609.9,425622.92,701.43
1528232400,5/6/2018 21:00,ETH/USD,608.54,608.98,602.51,603.83,920647.44,1522.09
1528228800,5/6/2018 20:00,ETH/USD,606.17,609.91,606.05,608.54,259365.55,426.48
1528225200,5/6/2018 19:00,ETH/USD,607.01,609.84,606.04,606.17,425133.81,699.61
1528221600,5/6/2018 18:00,ETH/USD,609.31,613,607,607.01,1052695.1,1728.8
1528218000,5/6/2018 17:00,ETH/USD,605.98,613,601.75,609.31,1578773.21,2592.9
1528214400,5/6/2018 16:00,ETH/USD,599.83,611,598.75,605.98,3923499.89,6490.76
1528210800,5/6/2018 15:00,ETH/USD,585.11,599.83,584.74,599.83,1300903.29,2194.76
1528207200,5/6/2018 14:00,ETH/USD,584.98,586,583.08,585.11,1730847.08,2963.13
1528203600,5/6/2018 13:00,ETH/USD,586.92,588.39,584,584.98,302449.95,516.27
1528200000,5/6/2018 12:00,ETH/USD,586.58,589.55,586.55,586.92,246519.86,419.21
1528196400,5/6/2018 11:00,ETH/USD,589.06,590,584.07,586.58,767099.71,1305.32
1528192800,5/6/2018 10:00,ETH/USD,586.86,590.33,586.4,589.06,375911.24,638.77
1528189200,5/6/2018 9:00,ETH/USD,592.56,593.76,586.35,586.86,668706.75,1135.75
1528185600,5/6/2018 8:00,ETH/USD,585.95,595.67,585.89,592.56,1114604.52,1888.11
1528182000,5/6/2018 7:00,ETH/USD,587.23,587.99,583.68,585.95,836985.87,1428.9
1528178400,5/6/2018 6:00,ETH/USD,583.2,588.9,581.25,587.23,874557.1,1492.91
1528174800,5/6/2018 5:00,ETH/USD,576.5,586.44,576.48,583.2,653851.58,1122.53
1528171200,5/6/2018 4:00,ETH/USD,580.95,585.63,576.47,576.5,717711.54,1233.45
1528167600,5/6/2018 3:00,ETH/USD,580.35,584.98,577.17,580.95,920966.95,1584.6
1528164000,5/6/2018 2:00,ETH/USD,594.99,594.99,577.39,580.35,1342359.88,2292.99
1528160400,5/6/2018 1:00,ETH/USD,594.52,598.21,592.1,594.99,485484.82,814.52
1528156800,5/6/2018 0:00,ETH/USD,590,595.37,590,594.52,421644.6,709.37
1528153200,4/6/2018 23:00,ETH/USD,591.41,592.96,586,590,348409.06,591.38
1528149600,4/6/2018 22:00,ETH/USD,598.27,598.27,591.29,591.41,342298.03,577.64
1528146000,4/6/2018 21:00,ETH/USD,596.57,598.8,594.84,598.27,282922.16,474.47
1528142400,4/6/2018 20:00,ETH/USD,589.57,597.67,588.45,596.57,358249.79,603.97
1528138800,4/6/2018 19:00,ETH/USD,589.73,592.18,587.17,589.57,250075.4,423.94
1528135200,4/6/2018 18:00,ETH/USD,585.06,589.73,583.67,589.73,117620.5,200.81
1528131600,4/6/2018 17:00,ETH/USD,582.79,586.97,579.03,585.06,918449.69,1579.39
1528128000,4/6/2018 16:00,ETH/USD,586.59,588,582.43,582.79,536356.25,916.57
1528124400,4/6/2018 15:00,ETH/USD,585,590,583.89,586.59,509417.76,866.13
1528120800,4/6/2018 14:00,ETH/USD,592.56,592.56,581.07,585,866152.69,1479.61
1528117200,4/6/2018 13:00,ETH/USD,596.8,597.26,591.4,592.56,175248.84,294.24
1528113600,4/6/2018 12:00,ETH/USD,593.08,598.27,591.66,596.8,469083.1,786.93
1528110000,4/6/2018 11:00,ETH/USD,604.24,604.69,591.12,593.08,829272.67,1390.83
1528106400,4/6/2018 10:00,ETH/USD,607.06,608.15,603.99,604.24,451533.52,745.48
1528102800,4/6/2018 9:00,ETH/USD,604.36,608.27,600,607.06,840808.29,1395.51
1528099200,4/6/2018 8:00,ETH/USD,607.05,607.49,601.8,604.36,438069.73,725.84
1528095600,4/6/2018 7:00,ETH/USD,606.24,611.53,605.03,607.05,480964.75,791.13
1528092000,4/6/2018 6:00,ETH/USD,615.29,615.29,602.38,606.24,1154414.97,1905.46
1528088400,4/6/2018 5:00,ETH/USD,617.99,618.23,612.45,615.29,336672.46,547.2
1528084800,4/6/2018 4:00,ETH/USD,617.32,618.37,616.31,617.99,23120.47,37.44
1528081200,4/6/2018 3:00,ETH/USD,614.58,618.98,614.58,617.32,287891.58,466.34
1528077600,4/6/2018 2:00,ETH/USD,619.21,620.17,614.58,614.58,334986.75,543.36
1528074000,4/6/2018 1:00,ETH/USD,623,624.03,616.9,619.21,1146275.24,1844.24
1528070400,4/6/2018 0:00,ETH/USD,619.59,625.4,618.46,623,1415000.13,2273.27
1528066800,3/6/2018 23:00,ETH/USD,618.85,619.59,615.61,619.59,104491.57,169.22
1528063200,3/6/2018 22:00,ETH/USD,617.13,619.56,615,618.85,94026.5,152.29
1528059600,3/6/2018 21:00,ETH/USD,619.63,621.12,616.36,617.13,206358.2,333.9
1528056000,3/6/2018 20:00,ETH/USD,616.92,620.44,613.7,619.63,151224.18,245.03
1528052400,3/6/2018 19:00,ETH/USD,612.03,616.99,607.32,616.92,309608.46,505.8
1528048800,3/6/2018 18:00,ETH/USD,618.1,618.94,611.89,612.03,190130.32,309.55
1528045200,3/6/2018 17:00,ETH/USD,618.01,618.37,611.61,618.1,364403.16,592.09
1528041600,3/6/2018 16:00,ETH/USD,622.98,624.48,618.01,618.01,208423.74,335.96
1528038000,3/6/2018 15:00,ETH/USD,622.19,623.96,618.34,622.98,196677.01,316.26
1528034400,3/6/2018 14:00,ETH/USD,620.3,623.71,616.55,622.19,308975.7,498.29
1528030800,3/6/2018 13:00,ETH/USD,620.21,625.99,618.52,620.3,486569.95,782.2
1528027200,3/6/2018 12:00,ETH/USD,619.69,622.13,617.39,620.21,303622.77,489.67
1528023600,3/6/2018 11:00,ETH/USD,616.91,621.99,616.69,619.69,164570.59,265.79
1528020000,3/6/2018 10:00,ETH/USD,623.36,623.94,614.49,616.91,364032.91,589.52
1528016400,3/6/2018 9:00,ETH/USD,623.05,625.66,617.56,623.36,317260.72,510.01
1528012800,3/6/2018 8:00,ETH/USD,605.85,628.78,605.56,623.05,1397661.55,2264.99
1528009200,3/6/2018 7:00,ETH/USD,602.87,606.5,602.43,605.85,184918.39,305.59
1528005600,3/6/2018 6:00,ETH/USD,594.67,604.48,594.66,602.87,746436.87,1240.05
1528002000,3/6/2018 5:00,ETH/USD,592.47,594.99,592.04,594.67,22027.47,37.14
1527998400,3/6/2018 4:00,ETH/USD,592,592.99,591.8,592.47,73753.02,124.48
1527994800,3/6/2018 3:00,ETH/USD,593.62,594.37,590.82,592,251060.37,423.49
1527991200,3/6/2018 2:00,ETH/USD,593,594.31,590,593.62,99711.77,168.58
1527987600,3/6/2018 1:00,ETH/USD,592.15,595.01,592.15,593,170673.37,287.55
1527984000,3/6/2018 0:00,ETH/USD,591,593.82,590.5,592.15,16103.64,27.21
1527980400,2/6/2018 23:00,ETH/USD,592,593.89,590.99,591,69322.69,117.23
1527976800,2/6/2018 22:00,ETH/USD,593.95,594,591.3,592,26480.27,44.6
1527973200,2/6/2018 21:00,ETH/USD,592.98,594.99,590.24,593.95,48395.32,81.74
1527969600,2/6/2018 20:00,ETH/USD,598.69,598.92,590.01,592.98,526137.01,882.9
1527966000,2/6/2018 19:00,ETH/USD,595.21,599.5,593.62,598.69,466004.8,779.59
1527962400,2/6/2018 18:00,ETH/USD,589.27,597.98,588.62,595.21,438083.32,736.54
1527958800,2/6/2018 17:00,ETH/USD,589.39,592.69,587.3,589.27,152516.63,258.81
1527955200,2/6/2018 16:00,ETH/USD,591.13,592.22,586.78,589.39,302408.78,512.85
1527951600,2/6/2018 15:00,ETH/USD,592.51,596.02,588.15,591.13,310837.96,525.42
1527948000,2/6/2018 14:00,ETH/USD,590.69,592.98,589.06,592.51,186593.43,315.94
1527944400,2/6/2018 13:00,ETH/USD,588.63,592.03,588.63,590.69,129683.77,219.43
1527940800,2/6/2018 12:00,ETH/USD,592,593.18,587.41,588.63,437969,742.47
1527937200,2/6/2018 11:00,ETH/USD,589.99,592.02,588.41,592,103671.59,175.74
1527933600,2/6/2018 10:00,ETH/USD,595.99,597.68,589.57,589.99,220113.24,370.65
1527930000,2/6/2018 9:00,ETH/USD,593.58,596.16,592.24,595.99,383612.12,645.13
1527926400,2/6/2018 8:00,ETH/USD,587.46,596.25,587.19,593.58,1166434.56,1965.57
1527922800,2/6/2018 7:00,ETH/USD,586.72,590.49,585.61,587.46,1032804.46,1754.68
1527919200,2/6/2018 6:00,ETH/USD,579.45,589.7,575.58,586.72,1321763.16,2265.16
1527915600,2/6/2018 5:00,ETH/USD,575.75,582.05,574.9,579.45,312383.55,540.41
1527912000,2/6/2018 4:00,ETH/USD,576.58,577.81,574.69,575.75,535746.41,930.63
1527908400,2/6/2018 3:00,ETH/USD,580.44,581.83,576.06,576.58,171585.55,296.93
1527904800,2/6/2018 2:00,ETH/USD,577.98,581,577.95,580.44,387026.14,667.16
1527901200,2/6/2018 1:00,ETH/USD,575.18,579.99,575.15,577.98,88153.42,152.51
1527897600,2/6/2018 0:00,ETH/USD,578.96,581.6,573.32,575.18,332562.89,573.55
1527894000,1/6/2018 23:00,ETH/USD,579.15,581.45,577.85,578.96,140692.51,242.89
1527890400,1/6/2018 22:00,ETH/USD,569.84,580.65,568.82,579.15,1223214.72,2116.92
1527886800,1/6/2018 21:00,ETH/USD,564.53,570.52,564.22,569.84,101962.13,179.35
1527883200,1/6/2018 20:00,ETH/USD,571.9,572.84,564.29,564.53,322997.96,567.87
1527879600,1/6/2018 19:00,ETH/USD,565.99,572.98,565.48,571.9,135632.98,238.45
1527876000,1/6/2018 18:00,ETH/USD,567.13,568.48,563.38,565.99,272626.47,481.88
1527872400,1/6/2018 17:00,ETH/USD,572.01,572.01,563.9,567.13,500283.82,880.89
1527868800,1/6/2018 16:00,ETH/USD,574.78,577.99,572.01,572.01,195990.12,340.88
1527865200,1/6/2018 15:00,ETH/USD,573.52,576,570.75,574.78,300777.88,524.15
1527861600,1/6/2018 14:00,ETH/USD,574,575.98,572.43,573.52,225724.78,393.13
1527858000,1/6/2018 13:00,ETH/USD,573.76,574.07,571.41,574,522240.87,911.31
1527854400,1/6/2018 12:00,ETH/USD,569.8,575.82,569.11,573.76,756356.19,1321.24
1527850800,1/6/2018 11:00,ETH/USD,584.58,586.24,569.8,569.8,681123.05,1180.25
1527847200,1/6/2018 10:00,ETH/USD,583.99,585.99,583.01,584.58,253539.24,433.69
1527843600,1/6/2018 9:00,ETH/USD,587.8,589,582.39,583.99,569442.88,971.22
1527840000,1/6/2018 8:00,ETH/USD,581.79,588.5,580.58,587.8,560331.7,957.85
1527836400,1/6/2018 7:00,ETH/USD,581.64,585.99,581.53,581.79,822179.71,1408.76
1527832800,1/6/2018 6:00,ETH/USD,573,582.51,573,581.64,715128.41,1234.59
1527829200,1/6/2018 5:00,ETH/USD,572.65,574.35,571.82,573,105636.48,184.35
1527825600,1/6/2018 4:00,ETH/USD,572.85,572.85,568.34,572.65,291159.81,510.34
1527822000,1/6/2018 3:00,ETH/USD,571.84,573.56,567.81,572.85,394349.06,689.71
1527818400,1/6/2018 2:00,ETH/USD,576.91,580.78,568.31,571.84,1419609.06,2483.14
1527814800,1/6/2018 1:00,ETH/USD,579.94,580.38,576.17,576.91,743794.94,1284.68
1527811200,1/6/2018 0:00,ETH/USD,576.85,581.79,576.48,579.94,1472409.76,2538.99
1527807600,31/5/2018 23:00,ETH/USD,571.5,577.71,571.5,576.85,558091.3,970.28
1527804000,31/5/2018 22:00,ETH/USD,583.56,583.56,566.84,571.5,801147.46,1401.1
1527800400,31/5/2018 21:00,ETH/USD,580.57,585.94,577.51,583.56,176672.76,304.76
1527796800,31/5/2018 20:00,ETH/USD,574.28,584.09,573.74,580.57,288532.3,497.77
1527793200,31/5/2018 19:00,ETH/USD,578.67,580.01,574.28,574.28,1438998.63,2485.38
1527789600,31/5/2018 18:00,ETH/USD,584,585.98,578.11,578.67,707624.97,1214.84
1527786000,31/5/2018 17:00,ETH/USD,574.14,586,573.96,584,2596480.7,4474.23
1527782400,31/5/2018 16:00,ETH/USD,576,577.44,573.88,574.14,1272572.7,2212.6
1527778800,31/5/2018 15:00,ETH/USD,574.01,578,574.01,576,1313992.4,2280.43
1527775200,31/5/2018 14:00,ETH/USD,571.45,575.07,567.61,574.01,665663.97,1163.92
1527771600,31/5/2018 13:00,ETH/USD,573.01,573.91,568.26,571.45,438734.24,768.06
1527768000,31/5/2018 12:00,ETH/USD,574.5,578.44,572.58,573.01,406079.73,704.2
1527764400,31/5/2018 11:00,ETH/USD,571.95,576.01,566.06,574.5,944321.1,1652.63
1527760800,31/5/2018 10:00,ETH/USD,571.16,572.4,568.8,571.95,236310.91,414.55
1527757200,31/5/2018 9:00,ETH/USD,569.22,572.74,568.24,571.16,659711.31,1156.76
1527753600,31/5/2018 8:00,ETH/USD,571.9,572.54,566.07,569.22,1070821.93,1881.82
1527750000,31/5/2018 7:00,ETH/USD,573.48,575.47,570.76,571.9,712236.22,1243.02
1527746400,31/5/2018 6:00,ETH/USD,571.08,577.08,569.47,573.48,1628578.54,2850.33
1527742800,31/5/2018 5:00,ETH/USD,569.77,574.72,568.19,571.08,590371.8,1034.04
1527739200,31/5/2018 4:00,ETH/USD,561.71,570.78,560.43,569.77,1050637.41,1853.1
1527735600,31/5/2018 3:00,ETH/USD,559.33,567.09,559.33,561.71,226703.52,401.5
1527732000,31/5/2018 2:00,ETH/USD,556.31,559.5,555.77,559.33,70707.11,126.66
1527728400,31/5/2018 1:00,ETH/USD,560.02,561.52,556.05,556.31,247875.04,443.57
1527724800,31/5/2018 0:00,ETH/USD,556.82,561.97,553.2,560.02,367599.61,660.85
1527721200,30/5/2018 23:00,ETH/USD,550.7,559.5,550.65,556.82,688428.16,1236.79
1527717600,30/5/2018 22:00,ETH/USD,548.82,551.7,547.01,550.7,1095215.28,1994.57
1527714000,30/5/2018 21:00,ETH/USD,549.04,549.85,546.67,548.82,198772.93,362.89
1527710400,30/5/2018 20:00,ETH/USD,548.98,553.97,547.38,549.04,1603945.49,2915.81
1527706800,30/5/2018 19:00,ETH/USD,546.68,549.41,546,548.98,157943.12,288.23
1527703200,30/5/2018 18:00,ETH/USD,548.05,550.29,544.97,546.68,282132.12,515.01
1527699600,30/5/2018 17:00,ETH/USD,544.9,548.8,541.3,548.05,572950.49,1051.83
1527696000,30/5/2018 16:00,ETH/USD,549.32,551.83,542.52,544.9,1184419.73,2166.09
1527692400,30/5/2018 15:00,ETH/USD,554.72,555.93,544.29,549.32,1685350.85,3067.79
1527688800,30/5/2018 14:00,ETH/USD,567.97,569.06,551.2,554.72,1092654.54,1953.01
1527685200,30/5/2018 13:00,ETH/USD,568.67,568.96,561.08,567.97,331883.85,586.51
1527681600,30/5/2018 12:00,ETH/USD,569.73,571.98,566.94,568.67,365014.23,641.03
1527678000,30/5/2018 11:00,ETH/USD,568.81,575.49,568.36,569.73,600050.12,1050.02
1527674400,30/5/2018 10:00,ETH/USD,565.59,571.7,564.34,568.81,642095.17,1128.79
1527670800,30/5/2018 9:00,ETH/USD,560.53,566,558.81,565.59,195816.4,348.23
1527667200,30/5/2018 8:00,ETH/USD,566.04,566.91,557.85,560.53,751076.94,1337.08
1527663600,30/5/2018 7:00,ETH/USD,559.64,569,558.44,566.04,1202805.65,2132.37
1527660000,30/5/2018 6:00,ETH/USD,569.35,572.56,557.12,559.64,1547089.61,2727.78
1527656400,30/5/2018 5:00,ETH/USD,571.4,573.57,569,569.35,774749,1357.46
1527652800,30/5/2018 4:00,ETH/USD,569.26,573.51,566.75,571.4,1018262.42,1785.01
1527649200,30/5/2018 3:00,ETH/USD,574.12,574.12,566.27,569.26,763547.92,1338.75
1527645600,30/5/2018 2:00,ETH/USD,577.89,583.27,572.39,574.12,936107.18,1618.56
1527642000,30/5/2018 1:00,ETH/USD,573.61,585.32,573.57,577.89,987857.87,1701.53
1527638400,30/5/2018 0:00,ETH/USD,566.99,575,563.94,573.61,426757.84,747.88
1527634800,29/5/2018 23:00,ETH/USD,559.67,566.99,558.42,566.99,92846.88,164.38
1527631200,29/5/2018 22:00,ETH/USD,568.18,568.69,558.2,559.67,174928.66,311.17
1527627600,29/5/2018 21:00,ETH/USD,568.24,570,563.33,568.18,255878.97,452.93
1527624000,29/5/2018 20:00,ETH/USD,564.39,573.34,563.03,568.24,253982.67,446.47
1527620400,29/5/2018 19:00,ETH/USD,565.11,568.32,562.78,564.39,330434.83,584.18
1527616800,29/5/2018 18:00,ETH/USD,564.83,571.38,562.52,565.11,1410876.93,2487.57
1527613200,29/5/2018 17:00,ETH/USD,558.73,565.99,554.95,564.83,578827.97,1035.43
1527609600,29/5/2018 16:00,ETH/USD,555.26,560,554.53,558.73,270777.33,485.77
1527606000,29/5/2018 15:00,ETH/USD,556.99,557.64,548.01,555.26,490024.32,886.31
1527602400,29/5/2018 14:00,ETH/USD,565.82,569.63,555.58,556.99,865153.09,1541.54
1527598800,29/5/2018 13:00,ETH/USD,557.5,571.86,557.33,565.82,1232157.04,2180.58
1527595200,29/5/2018 12:00,ETH/USD,552.3,565.42,549.99,557.5,1379585.8,2476.28
1527591600,29/5/2018 11:00,ETH/USD,531,556.76,531,552.3,2560385.91,4715.77
1527588000,29/5/2018 10:00,ETH/USD,522.16,531,519.11,531,2638097.05,5042.55
1527584400,29/5/2018 9:00,ETH/USD,519.91,522.38,518.7,522.16,1182880.23,2271.77
1527580800,29/5/2018 8:00,ETH/USD,523,523.73,517.45,519.91,965783.54,1856.92
1527577200,29/5/2018 7:00,ETH/USD,519.83,524.33,518.5,523,382207.84,731.06
1527573600,29/5/2018 6:00,ETH/USD,521.82,524.43,517.76,519.83,837450.52,1610.63
1527570000,29/5/2018 5:00,ETH/USD,527.66,527.68,514.36,521.82,976775.11,1874.71
1527566400,29/5/2018 4:00,ETH/USD,525.32,528.61,524.28,527.66,547132.65,1039.06
1527562800,29/5/2018 3:00,ETH/USD,520.55,526.06,520.14,525.32,247655.83,472.94
1527559200,29/5/2018 2:00,ETH/USD,520.48,520.88,516.55,520.55,326379.47,629.4
1527555600,29/5/2018 1:00,ETH/USD,520.19,521.84,510.05,520.48,451251.07,874.25
1527552000,29/5/2018 0:00,ETH/USD,512.23,521.08,512.23,520.19,868435.34,1675.69
1527548400,28/5/2018 23:00,ETH/USD,518.02,518.47,511.11,512.23,282743.31,548.31
1527544800,28/5/2018 22:00,ETH/USD,515.84,519,506.3,518.02,993586.48,1938.99
1527541200,28/5/2018 21:00,ETH/USD,523.76,524.97,515.2,515.84,429018.37,827.56
1527537600,28/5/2018 20:00,ETH/USD,527.34,528.79,523.43,523.76,127542.4,242.81
1527534000,28/5/2018 19:00,ETH/USD,522,530.82,522,527.34,189224.43,359.91
1527530400,28/5/2018 18:00,ETH/USD,527.18,530.12,522,522,270110.33,512.88
1527526800,28/5/2018 17:00,ETH/USD,529.74,529.74,524.2,527.18,512724.4,974.68
1527523200,28/5/2018 16:00,ETH/USD,531.99,532.99,527.22,529.74,104488.31,197
1527519600,28/5/2018 15:00,ETH/USD,529.99,533.65,528.39,531.99,242448.75,456.57
1527516000,28/5/2018 14:00,ETH/USD,535.35,536.5,527.1,529.99,214381.81,403.19
1527512400,28/5/2018 13:00,ETH/USD,539.15,542,529.77,535.35,588330.6,1096.01
1527508800,28/5/2018 12:00,ETH/USD,530.87,540.99,522.61,539.15,491009.1,921.84
1527505200,28/5/2018 11:00,ETH/USD,537.22,537.22,526.62,530.87,1093253.11,2061.68
1527501600,28/5/2018 10:00,ETH/USD,533.08,537.35,532.43,537.22,198664.36,370.79
1527498000,28/5/2018 9:00,ETH/USD,530.47,536.08,529.08,533.08,154404.67,289.78
1527494400,28/5/2018 8:00,ETH/USD,534.66,535.74,525.47,530.47,480035.9,907.26
1527490800,28/5/2018 7:00,ETH/USD,531.99,539.24,531.53,534.66,331315.34,618.32
1527487200,28/5/2018 6:00,ETH/USD,519.85,537.1,519.85,531.99,923441.37,1743.97
1527483600,28/5/2018 5:00,ETH/USD,558,558.86,517.23,519.85,2420419.97,4513.56
