unix,date,symbol,open,high,low,close,Volume BCH,Volume USD
1531976400,19/7/2018 5:00,BCH/USD,814.38,814.38,808.69,812.51,140442.61,173.44
1531972800,19/7/2018 4:00,BCH/USD,809.2,814.84,809,814.38,46342.4,56.93
1531969200,19/7/2018 3:00,BCH/USD,813.79,815.99,809.2,809.2,20055.75,24.7
1531965600,19/7/2018 2:00,BCH/USD,808.99,816.3,806.05,813.79,20074.67,24.77
1531962000,19/7/2018 1:00,BCH/USD,816.99,816.99,805.24,808.99,25118.25,30.98
1531958400,19/7/2018 0:00,BCH/USD,823.99,824.99,808.53,816.99,112986.56,139.15
1531954800,18/7/2018 23:00,BCH/USD,827.99,828.4,823.56,823.99,14306.65,17.29
1531951200,18/7/2018 22:00,BCH/USD,823.41,829.89,812.61,827.99,76727.07,93.63
1531947600,18/7/2018 21:00,BCH/USD,823.89,825,816.99,823.41,76026.73,92.4
1531944000,18/7/2018 20:00,BCH/USD,842.69,843.29,805.13,823.89,810535.28,985.02
1531940400,18/7/2018 19:00,BCH/USD,862,862,842.69,842.69,301133.86,353.33
1531936800,18/7/2018 18:00,BCH/USD,872.02,876.99,858.06,862,292808.04,337.72
1531933200,18/7/2018 17:00,BCH/USD,864.92,872.02,864.92,872.02,34078.24,39.27
1531929600,18/7/2018 16:00,BCH/USD,861.1,870.37,860.3,864.92,36209.73,41.91
1531926000,18/7/2018 15:00,BCH/USD,865.57,865.57,853.08,861.1,121472.71,141.49
1531922400,18/7/2018 14:00,BCH/USD,867.99,874.37,860.86,865.57,252078.13,290.62
1531918800,18/7/2018 13:00,BCH/USD,867.16,869.99,861.29,867.99,19802.66,22.86
1531915200,18/7/2018 12:00,BCH/USD,867.7,876.36,865.64,867.16,335156.59,385.04
1531911600,18/7/2018 11:00,BCH/USD,864.99,870.46,863.93,867.7,46872.51,54
1531908000,18/7/2018 10:00,BCH/USD,864.1,868.17,862.1,864.99,60552.3,69.95
1531904400,18/7/2018 9:00,BCH/USD,863.36,865.99,861.34,864.1,99502.2,115.16
1531900800,18/7/2018 8:00,BCH/USD,864.77,866.97,851.94,863.36,107352.55,125.3
1531897200,18/7/2018 7:00,BCH/USD,871.23,874.48,862.38,864.77,115007.87,132.83
1531893600,18/7/2018 6:00,BCH/USD,870.11,875,870.11,871.23,25137.54,28.77
1531890000,18/7/2018 5:00,BCH/USD,868.04,874.99,866.06,870.11,43535.62,49.99
1531886400,18/7/2018 4:00,BCH/USD,870.11,871.87,862.95,868.04,67480.53,77.81
1531882800,18/7/2018 3:00,BCH/USD,872.78,889.4,870.11,870.11,348692.1,397.11
1531879200,18/7/2018 2:00,BCH/USD,860.2,875.99,860.2,872.78,62075.42,71.54
1531875600,18/7/2018 1:00,BCH/USD,863.43,867.98,860.02,860.2,84346.73,97.54
1531872000,18/7/2018 0:00,BCH/USD,853.9,864.83,852.99,863.43,178359.83,207.24
1531868400,17/7/2018 23:00,BCH/USD,856,856,849.32,853.9,68500.07,80.37
1531864800,17/7/2018 22:00,BCH/USD,852,857.87,843.33,856,83239.52,97.77
1531861200,17/7/2018 21:00,BCH/USD,846.74,857.98,844.41,852,317042.45,371.39
1531857600,17/7/2018 20:00,BCH/USD,844.12,848.76,842.31,846.74,72160.23,85.4
1531854000,17/7/2018 19:00,BCH/USD,851.62,855.29,843,844.12,143348.99,168.76
1531850400,17/7/2018 18:00,BCH/USD,836.3,874.32,836.3,851.62,3375733.93,3964.55
1531846800,17/7/2018 17:00,BCH/USD,796.55,843,793.83,836.3,768377.83,930.12
1531843200,17/7/2018 16:00,BCH/USD,803.88,804.28,794.81,796.55,34915.57,43.74
1531839600,17/7/2018 15:00,BCH/USD,795.32,803.88,789.71,803.88,78707.67,98.48
1531836000,17/7/2018 14:00,BCH/USD,787.3,798.51,787.3,795.32,170552.65,215.02
1531832400,17/7/2018 13:00,BCH/USD,792.8,792.8,786.36,787.3,39968.12,50.65
1531828800,17/7/2018 12:00,BCH/USD,787.91,795.42,787.91,792.8,67600.35,85.22
1531825200,17/7/2018 11:00,BCH/USD,798.2,801.86,787.13,787.91,72773.76,91.59
1531821600,17/7/2018 10:00,BCH/USD,792.62,798.2,790.95,798.2,19380.11,24.44
1531818000,17/7/2018 9:00,BCH/USD,797,797.63,792.2,792.62,10854.88,13.62
1531814400,17/7/2018 8:00,BCH/USD,790,802.3,790,797,24993.25,31.28
1531810800,17/7/2018 7:00,BCH/USD,783.1,791.97,783.1,790,52457.57,66.47
1531807200,17/7/2018 6:00,BCH/USD,787.27,788,781,783.1,143655.61,183.35
1531803600,17/7/2018 5:00,BCH/USD,798.04,798.11,786.47,787.27,143273.05,180.76
1531800000,17/7/2018 4:00,BCH/USD,803.08,808.6,798.04,798.04,20649.84,25.62
1531796400,17/7/2018 3:00,BCH/USD,802.55,803.44,800.5,803.08,19525.21,24.37
1531792800,17/7/2018 2:00,BCH/USD,798,803.2,797.53,802.55,31076.06,38.89
1531789200,17/7/2018 1:00,BCH/USD,805.2,807.66,796.96,798,125935.09,156.98
1531785600,17/7/2018 0:00,BCH/USD,802,805.2,796.5,805.2,121873.94,151.69
1531782000,16/7/2018 23:00,BCH/USD,796.96,810,795.61,802,308818.23,383.17
1531778400,16/7/2018 22:00,BCH/USD,796.75,801.12,795.13,796.96,7984.04,9.999
1531774800,16/7/2018 21:00,BCH/USD,797.5,800.84,793.79,796.75,109185.15,137.09
1531771200,16/7/2018 20:00,BCH/USD,806.86,806.86,796.84,797.5,70018.66,87.32
1531767600,16/7/2018 19:00,BCH/USD,798.91,806.86,793.6,806.86,35244.84,44.22
1531764000,16/7/2018 18:00,BCH/USD,800.26,808.3,796.88,798.91,77599.57,96.69
1531760400,16/7/2018 17:00,BCH/USD,784.43,806.84,784.36,800.26,159640.43,200.45
1531756800,16/7/2018 16:00,BCH/USD,781.99,791.06,781.12,784.43,871741.79,1107.61
1531753200,16/7/2018 15:00,BCH/USD,784.86,790,779.65,781.99,946116.95,1203.49
1531749600,16/7/2018 14:00,BCH/USD,766.23,784.86,766.23,784.86,1524058.76,1955.27
1531746000,16/7/2018 13:00,BCH/USD,769.41,772.05,763.75,766.23,55139.51,71.82
1531742400,16/7/2018 12:00,BCH/USD,775,775,763.72,769.41,194113.41,252.31
1531738800,16/7/2018 11:00,BCH/USD,765,782,764.63,775,248238.81,320.52
1531735200,16/7/2018 10:00,BCH/USD,761.21,766.58,757.53,765,172552.92,226.34
1531731600,16/7/2018 9:00,BCH/USD,729.53,766.17,728.36,761.21,410704.57,546.24
1531728000,16/7/2018 8:00,BCH/USD,725.37,730.6,723.53,729.53,29614.1,40.65
1531724400,16/7/2018 7:00,BCH/USD,727.3,727.69,725.37,725.37,2398.8,3.304
1531720800,16/7/2018 6:00,BCH/USD,720.73,727.3,720.73,727.3,13011.35,18
1531717200,16/7/2018 5:00,BCH/USD,719.3,721,718.81,720.73,17154.87,23.8
1531713600,16/7/2018 4:00,BCH/USD,720.99,721.06,717.89,719.3,1688,2.343
1531710000,16/7/2018 3:00,BCH/USD,718.99,724.76,718.51,720.99,11126.64,15.39
1531706400,16/7/2018 2:00,BCH/USD,720.52,720.52,715.95,718.99,24041.91,33.52
1531702800,16/7/2018 1:00,BCH/USD,723.99,723.99,718.2,720.52,19774.53,27.4
1531699200,16/7/2018 0:00,BCH/USD,721.24,726.99,721.24,723.99,6137.93,8.471
1531695600,15/7/2018 23:00,BCH/USD,725.99,725.99,720.09,721.24,31264.84,43.4
1531692000,15/7/2018 22:00,BCH/USD,732.75,732.75,724.22,725.99,6944.86,9.576
1531688400,15/7/2018 21:00,BCH/USD,727.7,734.6,726.81,732.75,94978.94,129.87
1531684800,15/7/2018 20:00,BCH/USD,726.35,727.75,725.91,727.7,10003.94,13.75
1531681200,15/7/2018 19:00,BCH/USD,721.24,726.35,721.24,726.35,2276.47,3.143
1531677600,15/7/2018 18:00,BCH/USD,725.99,725.99,721.13,721.24,6980.29,9.657
1531674000,15/7/2018 17:00,BCH/USD,726.99,728.1,722.41,725.99,1873.43,2.585
1531670400,15/7/2018 16:00,BCH/USD,723.94,729.09,723.57,726.99,4068.39,5.608
1531666800,15/7/2018 15:00,BCH/USD,717.59,724.42,716.57,723.94,5071.29,7.007
1531663200,15/7/2018 14:00,BCH/USD,720.93,720.93,716.64,717.59,80.9,0.1128
1531659600,15/7/2018 13:00,BCH/USD,716.81,721.33,716.81,720.93,83588.29,116.08
1531656000,15/7/2018 12:00,BCH/USD,724.82,724.82,716.81,716.81,6708.88,9.317
1531652400,15/7/2018 11:00,BCH/USD,723.84,725.93,721.79,724.82,14698.15,20.3
1531648800,15/7/2018 10:00,BCH/USD,714.5,731.05,714.5,723.84,101404.63,139.84
1531645200,15/7/2018 9:00,BCH/USD,711.97,715.74,711.97,714.5,11529.46,16.16
1531641600,15/7/2018 8:00,BCH/USD,704.49,718.68,703.86,711.97,120800.83,170.08
1531638000,15/7/2018 7:00,BCH/USD,705.2,705.2,702.79,704.49,12135.97,17.23
1531634400,15/7/2018 6:00,BCH/USD,706.47,707.9,705.2,705.2,3019.3,4.274
1531630800,15/7/2018 5:00,BCH/USD,706.53,706.53,706.47,706.47,7.66,0.01084
1531627200,15/7/2018 4:00,BCH/USD,702.69,706.98,702.69,706.53,4320.2,6.126
1531623600,15/7/2018 3:00,BCH/USD,700.05,702.69,700.05,702.69,8323.52,11.87
1531620000,15/7/2018 2:00,BCH/USD,698.98,700.05,697.95,700.05,3453.76,4.948
1531616400,15/7/2018 1:00,BCH/USD,702.69,702.69,698.98,698.98,903.44,1.293
1531612800,15/7/2018 0:00,BCH/USD,701.99,704.24,701.97,702.69,20236.78,28.75
1531609200,14/7/2018 23:00,BCH/USD,702.89,702.89,699.21,701.99,7179.08,10.27
1531605600,14/7/2018 22:00,BCH/USD,704.64,704.64,700.5,702.89,5112.07,7.297
1531602000,14/7/2018 21:00,BCH/USD,705.99,705.99,700.34,704.64,8626.85,12.31
1531598400,14/7/2018 20:00,BCH/USD,702.99,708.99,699.49,705.99,7033.69,9.968
1531594800,14/7/2018 19:00,BCH/USD,701.43,703.98,698.12,702.99,867.57,1.237
1531591200,14/7/2018 18:00,BCH/USD,703.26,707.97,699.19,701.43,10271.59,14.65
1531587600,14/7/2018 17:00,BCH/USD,701.21,706.66,701.21,703.26,10705.07,15.22
1531584000,14/7/2018 16:00,BCH/USD,698.99,704.99,698.9,701.21,2973.03,4.237
1531580400,14/7/2018 15:00,BCH/USD,696.99,699.43,696.99,698.99,1576.39,2.257
1531576800,14/7/2018 14:00,BCH/USD,694.99,696.99,694.99,696.99,2969.28,4.26
1531573200,14/7/2018 13:00,BCH/USD,693.98,694.99,692.29,694.99,1883.96,2.715
1531569600,14/7/2018 12:00,BCH/USD,693.4,694.99,693.4,693.98,1625.63,2.342
1531566000,14/7/2018 11:00,BCH/USD,691.8,693.4,691.8,693.4,468.83,0.6769
1531562400,14/7/2018 10:00,BCH/USD,689.52,691.8,689.52,691.8,1441.12,2.083
1531558800,14/7/2018 9:00,BCH/USD,691.98,691.99,685.55,689.52,6389.88,9.272
1531555200,14/7/2018 8:00,BCH/USD,691.99,691.99,691.98,691.98,6.82,0.009856
1531551600,14/7/2018 7:00,BCH/USD,689.07,691.99,689.07,691.99,135.28,0.196
1531548000,14/7/2018 6:00,BCH/USD,693.06,693.06,689.07,689.07,5025.45,7.276
1531544400,14/7/2018 5:00,BCH/USD,690.99,693.23,690.99,693.06,2833.75,4.088
1531540800,14/7/2018 4:00,BCH/USD,689.05,690.99,689.05,690.99,9.984,0.01445
1531537200,14/7/2018 3:00,BCH/USD,693.99,693.99,689.04,689.05,579.04,0.8401
1531533600,14/7/2018 2:00,BCH/USD,691.6,693.99,691.6,693.99,16.87,0.02433
